Store_ID,Brand,Week,Item,Quantity_Purchased,Unit_Cost,Total_Cost,Ideal_Usage,Variance
1025,Coastal Catch,2023-08-07,Coleslaw,27,5.68,153.36,16,11
1025,Coastal Catch,2023-08-07,Lemon,64,8.92,570.88,59,5
1025,Coastal Catch,2023-08-14,Cod Fillet,126,4.33,545.58,124,2
1025,Coastal Catch,2023-08-14,Tartar Sauce,120,4.33,519.6,112,8
1025,Coastal Catch,2023-08-14,Buns,92,3.47,319.24,78,14
1025,Coastal Catch,2023-08-14,Coleslaw,148,2.63,389.24,144,4
1025,Coastal Catch,2023-08-14,Lemon,87,4.5,391.5,73,14
1025,Coastal Catch,2023-08-21,Cod Fillet,176,5.88,1034.88,181,-5
1025,Coastal Catch,2023-08-21,Tartar Sauce,171,1.89,323.19,158,13
1025,Coastal Catch,2023-08-21,Buns,135,7.18,969.3,121,14
1025,Coastal Catch,2023-08-21,Coleslaw,35,9.45,330.75,38,-3
1025,Coastal Catch,2023-08-21,Lemon,126,8.25,1039.5,126,0
1025,Coastal Catch,2023-08-28,Cod Fillet,187,7.3,1365.1,186,1
1025,Coastal Catch,2023-08-28,Tartar Sauce,180,3.19,574.2,182,-2
1025,Coastal Catch,2023-08-28,Buns,23,7.93,182.39,28,-5
1025,Coastal Catch,2023-08-28,Coleslaw,153,8.83,1350.99,154,-1
1025,Coastal Catch,2023-08-28,Lemon,181,9.8,1773.8,172,9
1025,Coastal Catch,2023-09-04,Cod Fillet,64,4.86,311.04,57,7
1025,Coastal Catch,2023-09-04,Tartar Sauce,159,6.12,973.08,162,-3
1025,Coastal Catch,2023-09-04,Buns,108,9.15,988.2,106,2
1025,Coastal Catch,2023-09-04,Coleslaw,143,5.98,855.14,145,-2
1025,Coastal Catch,2023-09-04,Lemon,41,7.17,293.97,40,1
1025,Coastal Catch,2023-09-11,Cod Fillet,38,2.58,98.04,40,-2
1025,Coastal Catch,2023-09-11,Tartar Sauce,116,6.02,698.32,110,6
1025,Coastal Catch,2023-09-11,Buns,77,8.51,655.27,74,3
1025,Coastal Catch,2023-09-11,Coleslaw,138,5.18,714.84,128,10
1025,Coastal Catch,2023-09-11,Lemon,182,3.81,693.42,181,1
1025,Coastal Catch,2023-09-18,Cod Fillet,186,4.49,835.14,181,5
1025,Coastal Catch,2023-09-18,Tartar Sauce,75,8.49,636.75,63,12
1025,Coastal Catch,2023-09-18,Buns,124,8.54,1058.96,128,-4
1025,Coastal Catch,2023-09-18,Coleslaw,199,9.28,1846.72,191,8
1025,Coastal Catch,2023-09-18,Lemon,164,5.42,888.88,156,8
1025,Coastal Catch,2023-09-25,Cod Fillet,99,2.69,266.31,96,3
1025,Coastal Catch,2023-09-25,Tartar Sauce,199,5.16,1026.84,203,-4
1025,Coastal Catch,2023-09-25,Buns,102,9.0,918.0,100,2
1025,Coastal Catch,2023-09-25,Coleslaw,155,6.16,954.8,156,-1
1025,Coastal Catch,2023-09-25,Lemon,138,1.58,218.04,135,3
1025,Coastal Catch,2023-10-02,Cod Fillet,102,5.96,607.92,104,-2
1025,Coastal Catch,2023-10-02,Tartar Sauce,77,7.36,566.72,80,-3
1025,Coastal Catch,2023-10-02,Buns,125,5.23,653.75,123,2
1025,Coastal Catch,2023-10-02,Coleslaw,163,3.61,588.43,154,9
1025,Coastal Catch,2023-10-02,Lemon,34,3.79,128.86,36,-2
1025,Coastal Catch,2023-10-09,Cod Fillet,66,9.06,597.96,70,-4
1025,Coastal Catch,2023-10-09,Tartar Sauce,60,5.78,346.8,60,0
1025,Coastal Catch,2023-10-09,Buns,116,4.73,548.68,116,0
1025,Coastal Catch,2023-10-09,Coleslaw,54,8.16,440.64,49,5
1025,Coastal Catch,2023-10-09,Lemon,154,2.15,331.1,159,-5
1025,Coastal Catch,2023-10-16,Cod Fillet,60,1.51,90.6,53,7
1025,Coastal Catch,2023-10-16,Tartar Sauce,24,5.94,142.56,26,-2
1025,Coastal Catch,2023-10-16,Buns,23,6.42,147.66,13,10
1025,Coastal Catch,2023-10-16,Coleslaw,83,8.78,728.74,71,12
1025,Coastal Catch,2023-10-16,Lemon,184,8.18,1505.12,182,2
1025,Coastal Catch,2023-10-23,Cod Fillet,58,6.73,390.34,46,12
1025,Coastal Catch,2023-10-23,Tartar Sauce,110,2.42,266.2,97,13
1025,Coastal Catch,2023-10-23,Buns,93,9.62,894.66,98,-5
1025,Coastal Catch,2023-10-23,Coleslaw,155,7.46,1156.3,143,12
1025,Coastal Catch,2023-10-23,Lemon,43,9.69,416.67,44,-1
1025,Coastal Catch,2023-10-30,Cod Fillet,67,2.52,168.84,62,5
1025,Coastal Catch,2023-10-30,Tartar Sauce,187,5.39,1007.93,188,-1
1025,Coastal Catch,2023-10-30,Buns,179,2.87,513.73,172,7
1025,Coastal Catch,2023-10-30,Coleslaw,168,5.93,996.24,170,-2
1025,Coastal Catch,2023-10-30,Lemon,152,4.56,693.12,147,5
1025,Coastal Catch,2023-11-06,Cod Fillet,66,8.78,579.48,60,6
1025,Coastal Catch,2023-11-06,Tartar Sauce,187,2.92,546.04,186,1
1025,Coastal Catch,2023-11-06,Buns,125,8.47,1058.75,115,10
1025,Coastal Catch,2023-11-06,Coleslaw,66,5.29,349.14,63,3
1025,Coastal Catch,2023-11-06,Lemon,115,1.85,212.75,103,12
1025,Coastal Catch,2023-11-13,Cod Fillet,168,4.94,829.92,161,7
1025,Coastal Catch,2023-11-13,Tartar Sauce,67,6.22,416.74,61,6
1025,Coastal Catch,2023-11-13,Buns,198,1.54,304.92,203,-5
1025,Coastal Catch,2023-11-13,Coleslaw,106,3.34,354.04,94,12
1025,Coastal Catch,2023-11-13,Lemon,66,6.14,405.24,58,8
1025,Coastal Catch,2023-11-20,Cod Fillet,107,9.3,995.1,104,3
1025,Coastal Catch,2023-11-20,Tartar Sauce,55,1.58,86.9,43,12
1025,Coastal Catch,2023-11-20,Buns,132,8.45,1115.4,120,12
1025,Coastal Catch,2023-11-20,Coleslaw,146,2.55,372.3,151,-5
1025,Coastal Catch,2023-11-20,Lemon,56,5.45,305.2,47,9
1025,Coastal Catch,2023-11-27,Cod Fillet,160,5.08,812.8,158,2
1025,Coastal Catch,2023-11-27,Tartar Sauce,70,2.79,195.3,72,-2
1025,Coastal Catch,2023-11-27,Buns,140,5.81,813.4,137,3
1025,Coastal Catch,2023-11-27,Coleslaw,36,4.9,176.4,34,2
1025,Coastal Catch,2023-11-27,Lemon,111,3.48,386.28,111,0
1025,Coastal Catch,2023-12-04,Cod Fillet,146,6.16,899.36,139,7
1025,Coastal Catch,2023-12-04,Tartar Sauce,40,4.49,179.6,28,12
1025,Coastal Catch,2023-12-04,Buns,159,4.05,643.95,145,14
1025,Coastal Catch,2023-12-04,Coleslaw,136,3.0,408.0,128,8
1025,Coastal Catch,2023-12-04,Lemon,33,5.45,179.85,38,-5
1025,Coastal Catch,2023-12-11,Cod Fillet,183,9.3,1701.9,171,12
1025,Coastal Catch,2023-12-11,Tartar Sauce,25,9.72,243.0,14,11
1025,Coastal Catch,2023-12-11,Buns,103,7.86,809.58,102,1
1025,Coastal Catch,2023-12-11,Coleslaw,175,3.51,614.25,178,-3
1025,Coastal Catch,2023-12-11,Lemon,129,3.31,426.99,128,1
1025,Coastal Catch,2023-12-18,Cod Fillet,121,3.94,476.74,112,9
1025,Coastal Catch,2023-12-18,Tartar Sauce,42,8.72,366.24,44,-2
1025,Coastal Catch,2023-12-18,Buns,167,6.73,1123.91,163,4
1025,Coastal Catch,2023-12-18,Coleslaw,161,1.83,294.63,162,-1
1025,Coastal Catch,2023-12-18,Lemon,112,3.33,372.96,100,12
1025,Coastal Catch,2023-12-25,Cod Fillet,132,8.25,1089.0,133,-1
1025,Coastal Catch,2023-12-25,Tartar Sauce,195,8.53,1663.35,194,1
1025,Coastal Catch,2023-12-25,Buns,140,4.01,561.4,126,14
1025,Coastal Catch,2023-12-25,Coleslaw,80,3.84,307.2,83,-3
1025,Coastal Catch,2023-12-25,Lemon,35,6.11,213.85,22,13
1025,Coastal Catch,2024-01-01,Cod Fillet,190,9.5,1805.0,191,-1
1025,Coastal Catch,2024-01-01,Tartar Sauce,186,7.35,1367.1,186,0
1025,Coastal Catch,2024-01-01,Buns,194,6.11,1185.34,190,4
1025,Coastal Catch,2024-01-01,Coleslaw,94,4.71,442.74,82,12
1025,Coastal Catch,2024-01-01,Lemon,82,7.09,581.38,79,3
1025,Coastal Catch,2024-01-08,Cod Fillet,102,8.95,912.9,93,9
1025,Coastal Catch,2024-01-08,Tartar Sauce,75,3.25,243.75,78,-3
1025,Coastal Catch,2024-01-08,Buns,79,5.85,462.15,65,14
1025,Coastal Catch,2024-01-08,Coleslaw,177,4.84,856.68,163,14
1025,Coastal Catch,2024-01-08,Lemon,75,9.41,705.75,76,-1
1025,Coastal Catch,2024-01-15,Cod Fillet,25,5.08,127.0,21,4
1025,Coastal Catch,2024-01-15,Tartar Sauce,198,3.23,639.54,198,0
1025,Coastal Catch,2024-01-15,Buns,66,7.89,520.74,66,0
1025,Coastal Catch,2024-01-15,Coleslaw,114,2.98,339.72,115,-1
1025,Coastal Catch,2024-01-15,Lemon,26,2.59,67.34,18,8
1025,Coastal Catch,2024-01-22,Cod Fillet,187,5.91,1105.17,191,-4
1025,Coastal Catch,2024-01-22,Tartar Sauce,188,9.51,1787.88,183,5
1025,Coastal Catch,2024-01-22,Buns,149,8.51,1267.99,152,-3
1025,Coastal Catch,2024-01-22,Coleslaw,191,6.12,1168.92,180,11
1025,Coastal Catch,2024-01-22,Lemon,134,4.59,615.06,128,6
1025,Coastal Catch,2024-01-29,Cod Fillet,143,3.87,553.41,136,7
1025,Coastal Catch,2024-01-29,Tartar Sauce,100,5.33,533.0,98,2
1025,Coastal Catch,2024-01-29,Buns,50,3.86,193.0,50,0
1025,Coastal Catch,2024-01-29,Coleslaw,125,2.28,285.0,124,1
1025,Coastal Catch,2024-01-29,Lemon,138,6.27,865.26,129,9
1025,Coastal Catch,2024-02-05,Cod Fillet,165,3.76,620.4,151,14
1025,Coastal Catch,2024-02-05,Tartar Sauce,82,4.59,376.38,75,7
1025,Coastal Catch,2024-02-05,Buns,112,9.53,1067.36,113,-1
1025,Coastal Catch,2024-02-05,Coleslaw,170,7.2,1224.0,169,1
1025,Coastal Catch,2024-02-05,Lemon,114,4.4,501.6,118,-4
1025,Coastal Catch,2024-02-12,Cod Fillet,146,6.33,924.18,149,-3
1025,Coastal Catch,2024-02-12,Tartar Sauce,80,5.23,418.4,71,9
1025,Coastal Catch,2024-02-12,Buns,179,7.03,1258.37,183,-4
1025,Coastal Catch,2024-02-12,Coleslaw,166,2.6,431.6,152,14
1025,Coastal Catch,2024-02-12,Lemon,105,8.15,855.75,103,2
1025,Coastal Catch,2024-02-19,Cod Fillet,194,4.42,857.48,182,12
1025,Coastal Catch,2024-02-19,Tartar Sauce,93,3.34,310.62,95,-2
1025,Coastal Catch,2024-02-19,Buns,138,6.88,949.44,131,7
1025,Coastal Catch,2024-02-19,Coleslaw,159,2.22,352.98,152,7
1025,Coastal Catch,2024-02-19,Lemon,79,5.88,464.52,78,1
1025,Coastal Catch,2024-02-26,Cod Fillet,194,7.31,1418.14,195,-1
1025,Coastal Catch,2024-02-26,Tartar Sauce,137,8.93,1223.41,138,-1
1025,Coastal Catch,2024-02-26,Buns,185,3.62,669.7,189,-4
1025,Coastal Catch,2024-02-26,Coleslaw,188,6.92,1300.96,184,4
1025,Coastal Catch,2024-02-26,Lemon,151,8.2,1238.2,147,4
1025,Coastal Catch,2024-03-04,Cod Fillet,99,7.29,721.71,92,7
1025,Coastal Catch,2024-03-04,Tartar Sauce,114,8.5,969.0,101,13
1025,Coastal Catch,2024-03-04,Buns,155,2.67,413.85,144,11
1025,Coastal Catch,2024-03-04,Coleslaw,52,8.27,430.04,54,-2
1025,Coastal Catch,2024-03-04,Lemon,155,4.18,647.9,143,12
1025,Coastal Catch,2024-03-11,Cod Fillet,189,9.29,1755.81,189,0
1025,Coastal Catch,2024-03-11,Tartar Sauce,163,7.03,1145.89,156,7
1025,Coastal Catch,2024-03-11,Buns,46,5.17,237.82,37,9
1025,Coastal Catch,2024-03-11,Coleslaw,143,7.28,1041.04,130,13
1025,Coastal Catch,2024-03-11,Lemon,144,4.83,695.52,145,-1
1025,Coastal Catch,2024-03-18,Cod Fillet,85,8.2,697.0,71,14
1025,Coastal Catch,2024-03-18,Tartar Sauce,149,4.04,601.96,144,5
1025,Coastal Catch,2024-03-18,Buns,28,7.48,209.44,23,5
1025,Coastal Catch,2024-03-18,Coleslaw,173,4.76,823.48,164,9
1025,Coastal Catch,2024-03-18,Lemon,141,4.77,672.57,146,-5
1025,Coastal Catch,2024-03-25,Cod Fillet,65,6.1,396.5,60,5
1025,Coastal Catch,2024-03-25,Tartar Sauce,150,8.8,1320.0,153,-3
1025,Coastal Catch,2024-03-25,Buns,113,6.64,750.32,110,3
1025,Coastal Catch,2024-03-25,Coleslaw,159,6.34,1008.06,159,0
1025,Coastal Catch,2024-03-25,Lemon,66,9.3,613.8,59,7
1025,Coastal Catch,2024-04-01,Cod Fillet,99,8.93,884.07,88,11
1025,Coastal Catch,2024-04-01,Tartar Sauce,166,8.85,1469.1,156,10
1025,Coastal Catch,2024-04-01,Buns,57,7.5,427.5,52,5
1025,Coastal Catch,2024-04-01,Coleslaw,24,8.03,192.72,21,3
1025,Coastal Catch,2024-04-01,Lemon,177,7.89,1396.53,168,9
1025,Coastal Catch,2024-04-08,Cod Fillet,192,5.65,1084.8,178,14
1025,Coastal Catch,2024-04-08,Tartar Sauce,96,8.82,846.72,86,10
1025,Coastal Catch,2024-04-08,Buns,149,4.72,703.28,152,-3
1025,Coastal Catch,2024-04-08,Coleslaw,182,7.39,1344.98,169,13
1025,Coastal Catch,2024-04-08,Lemon,44,3.45,151.8,40,4
1025,Coastal Catch,2024-04-15,Cod Fillet,130,3.55,461.5,122,8
1025,Coastal Catch,2024-04-15,Tartar Sauce,70,8.64,604.8,72,-2
1025,Coastal Catch,2024-04-15,Buns,114,6.02,686.28,100,14
1025,Coastal Catch,2024-04-15,Coleslaw,128,9.42,1205.76,130,-2
1025,Coastal Catch,2024-04-15,Lemon,24,8.42,202.08,18,6
1025,Coastal Catch,2024-04-22,Cod Fillet,63,5.62,354.06,55,8
1025,Coastal Catch,2024-04-22,Tartar Sauce,85,2.15,182.75,75,10
1025,Coastal Catch,2024-04-22,Buns,193,5.96,1150.28,184,9
1025,Coastal Catch,2024-04-22,Coleslaw,49,6.84,335.16,54,-5
1025,Coastal Catch,2024-04-22,Lemon,44,4.45,195.8,41,3
1025,Coastal Catch,2024-04-29,Cod Fillet,32,8.65,276.8,19,13
1025,Coastal Catch,2024-04-29,Tartar Sauce,76,9.13,693.88,71,5
1025,Coastal Catch,2024-04-29,Buns,191,8.42,1608.22,182,9
1025,Coastal Catch,2024-04-29,Coleslaw,144,2.7,388.8,142,2
1025,Coastal Catch,2024-04-29,Lemon,129,2.77,357.33,117,12
1025,Coastal Catch,2024-05-06,Cod Fillet,100,2.6,260.0,91,9
1025,Coastal Catch,2024-05-06,Tartar Sauce,197,6.54,1288.38,194,3
1025,Coastal Catch,2024-05-06,Buns,29,4.49,130.21,26,3
1025,Coastal Catch,2024-05-06,Coleslaw,31,9.65,299.15,32,-1
1025,Coastal Catch,2024-05-06,Lemon,116,2.99,346.84,118,-2
1025,Coastal Catch,2024-05-13,Cod Fillet,182,7.5,1365.0,187,-5
1025,Coastal Catch,2024-05-13,Tartar Sauce,54,5.21,281.34,59,-5
1025,Coastal Catch,2024-05-13,Buns,73,9.89,721.97,78,-5
1025,Coastal Catch,2024-05-13,Coleslaw,28,3.88,108.64,15,13
1025,Coastal Catch,2024-05-13,Lemon,85,2.93,249.05,78,7
1025,Coastal Catch,2024-05-20,Cod Fillet,23,9.79,225.17,22,1
1025,Coastal Catch,2024-05-20,Tartar Sauce,79,8.4,663.6,78,1
1025,Coastal Catch,2024-05-20,Buns,118,4.14,488.52,105,13
1025,Coastal Catch,2024-05-20,Coleslaw,128,4.01,513.28,122,6
1025,Coastal Catch,2024-05-20,Lemon,75,7.48,561.0,75,0
1025,Coastal Catch,2024-05-27,Cod Fillet,191,2.91,555.81,179,12
1025,Coastal Catch,2024-05-27,Tartar Sauce,144,6.84,984.96,133,11
1025,Coastal Catch,2024-05-27,Buns,100,1.58,158.0,94,6
1025,Coastal Catch,2024-05-27,Coleslaw,66,8.64,570.24,65,1
1025,Coastal Catch,2024-05-27,Lemon,105,3.92,411.6,97,8
1025,Coastal Catch,2024-06-03,Cod Fillet,52,6.61,343.72,40,12
1025,Coastal Catch,2024-06-03,Tartar Sauce,147,3.99,586.53,152,-5
1025,Coastal Catch,2024-06-03,Buns,178,7.68,1367.04,170,8
1025,Coastal Catch,2024-06-03,Coleslaw,161,8.17,1315.37,150,11
1025,Coastal Catch,2024-06-03,Lemon,128,3.18,407.04,117,11
1025,Coastal Catch,2024-06-10,Cod Fillet,90,3.56,320.4,79,11
1025,Coastal Catch,2024-06-10,Tartar Sauce,104,6.47,672.88,103,1
1025,Coastal Catch,2024-06-10,Buns,27,4.39,118.53,13,14
1025,Coastal Catch,2024-06-10,Coleslaw,110,2.21,243.1,98,12
1025,Coastal Catch,2024-06-10,Lemon,41,6.1,250.1,33,8
1025,Coastal Catch,2024-06-17,Cod Fillet,199,2.74,545.26,200,-1
1025,Coastal Catch,2024-06-17,Tartar Sauce,150,7.74,1161.0,150,0
1025,Coastal Catch,2024-06-17,Buns,34,2.89,98.26,23,11
1025,Coastal Catch,2024-06-17,Coleslaw,111,1.86,206.46,111,0
1025,Coastal Catch,2024-06-17,Lemon,168,2.06,346.08,162,6
1025,Coastal Catch,2024-06-24,Cod Fillet,100,6.17,617.0,100,0
1025,Coastal Catch,2024-06-24,Tartar Sauce,178,3.92,697.76,174,4
1025,Coastal Catch,2024-06-24,Buns,116,6.65,771.4,107,9
1025,Coastal Catch,2024-06-24,Coleslaw,148,4.1,606.8,139,9
1025,Coastal Catch,2024-06-24,Lemon,63,3.91,246.33,56,7
1025,Coastal Catch,2024-07-01,Cod Fillet,129,5.55,715.95,123,6
1025,Coastal Catch,2024-07-01,Tartar Sauce,51,5.99,305.49,42,9
1025,Coastal Catch,2024-07-01,Buns,118,4.01,473.18,111,7
1025,Coastal Catch,2024-07-01,Coleslaw,193,5.66,1092.38,181,12
1025,Coastal Catch,2024-07-01,Lemon,35,6.0,210.0,34,1
1025,Coastal Catch,2024-07-08,Cod Fillet,40,8.22,328.8,26,14
1025,Coastal Catch,2024-07-08,Tartar Sauce,165,3.18,524.7,166,-1
1025,Coastal Catch,2024-07-08,Buns,95,8.56,813.2,84,11
1025,Coastal Catch,2024-07-08,Coleslaw,81,5.97,483.57,72,9
1025,Coastal Catch,2024-07-08,Lemon,72,1.95,140.4,58,14
1025,Coastal Catch,2024-07-15,Cod Fillet,129,3.59,463.11,119,10
1025,Coastal Catch,2024-07-15,Tartar Sauce,128,7.01,897.28,122,6
1025,Coastal Catch,2024-07-15,Buns,65,1.62,105.3,56,9
1025,Coastal Catch,2024-07-15,Coleslaw,36,1.52,54.72,25,11
1025,Coastal Catch,2024-07-15,Lemon,29,5.12,148.48,25,4
1025,Coastal Catch,2024-07-22,Cod Fillet,53,5.06,268.18,51,2
1025,Coastal Catch,2024-07-22,Tartar Sauce,78,2.62,204.36,79,-1
1025,Coastal Catch,2024-07-22,Buns,132,4.82,636.24,120,12
1025,Coastal Catch,2024-07-22,Coleslaw,150,9.84,1476.0,143,7
1025,Coastal Catch,2024-07-22,Lemon,74,9.1,673.4,72,2
1025,Coastal Catch,2024-07-29,Cod Fillet,185,7.6,1406.0,189,-4
1025,Coastal Catch,2024-07-29,Tartar Sauce,176,5.72,1006.72,178,-2
1025,Coastal Catch,2024-07-29,Buns,175,9.94,1739.5,162,13
1025,Coastal Catch,2024-07-29,Coleslaw,33,9.51,313.83,38,-5
1025,Coastal Catch,2024-07-29,Lemon,87,6.98,607.26,80,7
1025,Coastal Catch,2024-08-05,Cod Fillet,40,1.63,65.2,45,-5
1025,Coastal Catch,2024-08-05,Tartar Sauce,133,7.24,962.92,135,-2
1025,Coastal Catch,2024-08-05,Buns,122,5.35,652.7,111,11
1025,Coastal Catch,2024-08-05,Coleslaw,125,6.45,806.25,119,6
1025,Coastal Catch,2024-08-05,Lemon,196,2.86,560.56,199,-3
1025,Coastal Catch,2024-08-12,Cod Fillet,72,2.44,175.68,71,1
1025,Coastal Catch,2024-08-12,Tartar Sauce,157,6.7,1051.9,153,4
1025,Coastal Catch,2024-08-12,Buns,117,9.25,1082.25,116,1
1025,Coastal Catch,2024-08-12,Coleslaw,24,4.24,101.76,20,4
1025,Coastal Catch,2024-08-12,Lemon,146,6.71,979.66,136,10
1025,Coastal Catch,2024-08-19,Cod Fillet,33,2.99,98.67,24,9
1025,Coastal Catch,2024-08-19,Tartar Sauce,43,2.8,120.4,35,8
1025,Coastal Catch,2024-08-19,Buns,104,3.75,390.0,94,10
1025,Coastal Catch,2024-08-19,Coleslaw,42,9.47,397.74,36,6
1025,Coastal Catch,2024-08-19,Lemon,102,6.75,688.5,103,-1
1025,Coastal Catch,2024-08-26,Cod Fillet,59,4.07,240.13,62,-3
1025,Coastal Catch,2024-08-26,Tartar Sauce,64,2.3,147.2,61,3
1025,Coastal Catch,2024-08-26,Buns,87,2.39,207.93,87,0
1025,Coastal Catch,2024-08-26,Coleslaw,129,7.52,970.08,117,12
1025,Coastal Catch,2024-08-26,Lemon,169,8.71,1471.99,157,12
1025,Coastal Catch,2024-09-02,Cod Fillet,75,3.74,280.5,77,-2
1025,Coastal Catch,2024-09-02,Tartar Sauce,144,5.43,781.92,134,10
1025,Coastal Catch,2024-09-02,Buns,77,6.1,469.7,82,-5
1025,Coastal Catch,2024-09-02,Coleslaw,113,2.02,228.26,108,5
1025,Coastal Catch,2024-09-02,Lemon,74,8.55,632.7,65,9
1025,Coastal Catch,2024-09-09,Cod Fillet,91,8.67,788.97,77,14
1025,Coastal Catch,2024-09-09,Tartar Sauce,119,7.15,850.85,108,11
1025,Coastal Catch,2024-09-09,Buns,87,2.46,214.02,85,2
1025,Coastal Catch,2024-09-09,Coleslaw,194,9.32,1808.08,190,4
1025,Coastal Catch,2024-09-09,Lemon,76,7.86,597.36,71,5
1025,Coastal Catch,2024-09-16,Cod Fillet,137,7.93,1086.41,132,5
1025,Coastal Catch,2024-09-16,Tartar Sauce,45,6.25,281.25,34,11
1025,Coastal Catch,2024-09-16,Buns,187,4.41,824.67,188,-1
1025,Coastal Catch,2024-09-16,Coleslaw,174,8.28,1440.72,168,6
1025,Coastal Catch,2024-09-16,Lemon,150,3.05,457.5,136,14
1025,Coastal Catch,2024-09-23,Cod Fillet,113,1.7,192.1,99,14
1025,Coastal Catch,2024-09-23,Tartar Sauce,112,3.68,412.16,100,12
1025,Coastal Catch,2024-09-23,Buns,139,9.7,1348.3,137,2
1025,Coastal Catch,2024-09-23,Coleslaw,59,9.38,553.42,57,2
1025,Coastal Catch,2024-09-23,Lemon,74,8.1,599.4,64,10
1025,Coastal Catch,2024-09-30,Cod Fillet,51,6.83,348.33,45,6
1025,Coastal Catch,2024-09-30,Tartar Sauce,42,5.95,249.9,34,8
1025,Coastal Catch,2024-09-30,Buns,22,5.17,113.74,16,6
1025,Coastal Catch,2024-09-30,Coleslaw,23,2.2,50.6,10,13
1025,Coastal Catch,2024-09-30,Lemon,47,6.18,290.46,40,7
1025,Coastal Catch,2024-10-07,Cod Fillet,78,6.49,506.22,78,0
1025,Coastal Catch,2024-10-07,Tartar Sauce,21,3.81,80.01,9,12
1025,Coastal Catch,2024-10-07,Buns,49,2.59,126.91,40,9
1025,Coastal Catch,2024-10-07,Coleslaw,91,7.56,687.96,84,7
1025,Coastal Catch,2024-10-07,Lemon,37,7.07,261.59,40,-3
1025,Coastal Catch,2024-10-14,Cod Fillet,108,4.57,493.56,95,13
1025,Coastal Catch,2024-10-14,Tartar Sauce,130,2.43,315.9,132,-2
1025,Coastal Catch,2024-10-14,Buns,143,9.64,1378.52,135,8
1025,Coastal Catch,2024-10-14,Coleslaw,54,3.93,212.22,49,5
1025,Coastal Catch,2024-10-14,Lemon,86,2.18,187.48,76,10
1025,Coastal Catch,2024-10-21,Cod Fillet,161,9.97,1605.17,158,3
1025,Coastal Catch,2024-10-21,Tartar Sauce,58,7.89,457.62,63,-5
1025,Coastal Catch,2024-10-21,Buns,124,5.26,652.24,115,9
1025,Coastal Catch,2024-10-21,Coleslaw,121,8.87,1073.27,114,7
1025,Coastal Catch,2024-10-21,Lemon,35,6.83,239.05,27,8
1025,Coastal Catch,2024-10-28,Cod Fillet,44,3.64,160.16,33,11
1025,Coastal Catch,2024-10-28,Tartar Sauce,172,6.64,1142.08,175,-3
1025,Coastal Catch,2024-10-28,Buns,194,1.93,374.42,180,14
1025,Coastal Catch,2024-10-28,Coleslaw,190,8.45,1605.5,185,5
1025,Coastal Catch,2024-10-28,Lemon,26,1.56,40.56,23,3
1025,Coastal Catch,2024-11-04,Cod Fillet,78,5.68,443.04,79,-1
1025,Coastal Catch,2024-11-04,Tartar Sauce,134,8.04,1077.36,122,12
1025,Coastal Catch,2024-11-04,Buns,180,2.81,505.8,177,3
1025,Coastal Catch,2024-11-04,Coleslaw,25,3.5,87.5,17,8
1025,Coastal Catch,2024-11-04,Lemon,123,9.46,1163.58,121,2
1025,Coastal Catch,2024-11-11,Cod Fillet,114,3.69,420.66,112,2
1025,Coastal Catch,2024-11-11,Tartar Sauce,68,2.66,180.88,57,11
1025,Coastal Catch,2024-11-11,Buns,74,1.96,145.04,79,-5
1025,Coastal Catch,2024-11-11,Coleslaw,107,6.03,645.21,106,1
1025,Coastal Catch,2024-11-11,Lemon,82,7.54,618.28,68,14
1025,Coastal Catch,2024-11-18,Cod Fillet,94,3.89,365.66,99,-5
1025,Coastal Catch,2024-11-18,Tartar Sauce,56,3.75,210.0,49,7
1025,Coastal Catch,2024-11-18,Buns,30,1.55,46.5,19,11
1025,Coastal Catch,2024-11-18,Coleslaw,133,9.54,1268.82,119,14
1025,Coastal Catch,2024-11-18,Lemon,100,9.53,953.0,93,7
1025,Coastal Catch,2024-11-25,Cod Fillet,159,8.73,1388.07,157,2
1025,Coastal Catch,2024-11-25,Tartar Sauce,136,3.96,538.56,129,7
1025,Coastal Catch,2024-11-25,Buns,117,7.17,838.89,112,5
1025,Coastal Catch,2024-11-25,Coleslaw,107,7.52,804.64,97,10
1025,Coastal Catch,2024-11-25,Lemon,43,9.12,392.16,37,6
1025,Coastal Catch,2024-12-02,Cod Fillet,49,2.04,99.96,54,-5
1025,Coastal Catch,2024-12-02,Tartar Sauce,57,2.87,163.59,61,-4
1025,Coastal Catch,2024-12-02,Buns,126,4.16,524.16,126,0
1025,Coastal Catch,2024-12-02,Coleslaw,101,9.95,1004.95,99,2
1025,Coastal Catch,2024-12-02,Lemon,24,5.69,136.56,13,11
1025,Coastal Catch,2024-12-09,Cod Fillet,30,3.28,98.4,28,2
1025,Coastal Catch,2024-12-09,Tartar Sauce,102,9.94,1013.88,107,-5
1025,Coastal Catch,2024-12-09,Buns,87,4.01,348.87,89,-2
1025,Coastal Catch,2024-12-09,Coleslaw,28,4.12,115.36,30,-2
1025,Coastal Catch,2024-12-09,Lemon,195,6.92,1349.4,185,10
1025,Coastal Catch,2024-12-16,Cod Fillet,177,7.43,1315.11,178,-1
1025,Coastal Catch,2024-12-16,Tartar Sauce,195,4.01,781.95,194,1
1025,Coastal Catch,2024-12-16,Buns,138,6.11,843.18,143,-5
1025,Coastal Catch,2024-12-16,Coleslaw,140,4.65,651.0,138,2
1025,Coastal Catch,2024-12-16,Lemon,92,5.91,543.72,90,2
